,S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,CO2,PIR1,PIR2,Persons,DateTime,Crowded,Crowded_pred
7433,20.26,20.29,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:37:55,0,1
7434,20.24,20.3,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:38:25,0,1
7435,20.3,20.25,19.81,0,0,0,355.0,0,0,0,14/01/2021 03:38:56,0,1
7436,20.3,20.28,19.76,0,0,0,355.0,0,0,0,14/01/2021 03:39:27,0,1
7437,20.28,20.27,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:39:57,0,1
7438,20.28,20.28,19.8,0,0,0,355.0,0,0,0,14/01/2021 03:40:28,0,1
7439,20.31,20.3,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:40:59,0,1
7440,20.25,20.27,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:41:29,0,1
7441,20.29,20.28,19.75,0,0,0,355.0,0,0,0,14/01/2021 03:42:00,0,1
7442,20.3,20.23,19.8,0,0,0,355.0,0,0,0,14/01/2021 03:42:30,0,1
7443,20.25,20.3,19.72,0,0,0,355.0,0,0,0,14/01/2021 03:43:01,0,1
7444,20.29,20.3,19.75,0,0,0,355.0,0,0,0,14/01/2021 03:43:32,0,1
7445,20.28,20.27,19.79,0,0,0,355.0,0,0,0,14/01/2021 03:44:02,0,1
7446,20.26,20.24,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:44:33,0,1
7447,20.25,20.16,19.71,0,0,0,355.0,0,0,0,14/01/2021 03:45:04,0,1
7448,20.31,20.29,19.71,0,0,0,355.0,0,0,0,14/01/2021 03:45:34,0,1
7449,20.23,20.3,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:46:05,0,1
7450,20.28,20.29,19.75,0,0,0,355.0,0,0,0,14/01/2021 03:46:36,0,1
7451,20.23,20.29,19.76,0,0,0,355.0,0,0,0,14/01/2021 03:47:06,0,1
7452,20.28,20.3,19.72,0,0,0,355.0,0,0,0,14/01/2021 03:47:37,0,1
7453,20.24,20.28,19.78,0,0,0,355.0,0,0,0,14/01/2021 03:48:07,0,1
7454,20.27,20.28,19.72,0,0,0,355.0,0,0,0,14/01/2021 03:48:38,0,1
7455,20.24,20.3,19.77,0,0,0,355.0,0,0,0,14/01/2021 03:49:09,0,1
7456,20.24,20.22,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:49:39,0,1
7457,20.22,20.21,19.76,0,0,0,355.0,0,0,0,14/01/2021 03:50:10,0,1
7458,20.27,20.23,19.77,0,0,0,355.0,0,0,0,14/01/2021 03:50:41,0,1
7459,20.25,20.24,19.78,0,0,0,355.0,0,0,0,14/01/2021 03:51:11,0,1
7460,20.3,20.28,19.78,0,0,0,355.0,0,0,0,14/01/2021 03:51:42,0,1
7461,20.25,20.27,19.71,0,0,0,355.0,0,0,0,14/01/2021 03:52:43,0,1
7462,20.16,20.21,19.77,0,0,0,355.0,0,0,0,14/01/2021 03:53:14,0,1
7463,20.21,20.32,19.76,0,0,0,355.0,0,0,0,14/01/2021 03:53:44,0,1
7464,20.3,20.31,19.79,0,0,0,355.0,0,0,0,14/01/2021 03:54:15,0,1
7465,20.3,20.3,19.78,0,0,0,355.0,0,0,0,14/01/2021 03:54:46,0,1
7466,20.26,20.27,19.79,0,0,0,355.0,0,0,0,14/01/2021 03:55:16,0,1
7467,20.31,20.28,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:55:47,0,1
7468,20.24,20.23,19.72,0,0,0,355.0,0,0,0,14/01/2021 03:56:18,0,1
7469,20.22,20.29,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:56:48,0,1
7470,20.17,20.3,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:57:19,0,1
7471,20.22,20.24,19.79,0,0,0,355.0,0,0,0,14/01/2021 03:57:49,0,1
7472,20.21,20.27,19.78,0,0,0,355.0,0,0,0,14/01/2021 03:58:20,0,1
7473,20.24,20.22,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:58:51,0,1
7474,20.29,20.28,19.8,0,0,0,355.0,0,0,0,14/01/2021 03:59:21,0,1
7475,20.24,20.29,19.77,0,0,0,355.0,0,0,0,14/01/2021 03:59:52,0,1
7476,20.3,20.29,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:00:23,0,1
7477,20.22,20.29,19.76,0,0,0,355.0,0,0,0,14/01/2021 04:00:53,0,1
7478,20.24,20.27,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:01:24,0,1
7479,20.21,20.31,19.77,0,0,0,355.0,0,0,0,14/01/2021 04:01:55,0,1
7480,20.23,20.31,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:02:25,0,1
7481,20.26,20.23,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:02:56,0,1
7482,20.17,20.29,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:03:26,0,1
7483,20.24,20.26,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:03:57,0,1
7484,20.29,20.23,19.78,0,0,0,355.0,0,0,0,14/01/2021 04:04:28,0,1
7485,20.22,20.22,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:04:58,0,1
7486,20.24,20.3,19.75,0,0,0,355.0,0,0,0,14/01/2021 04:05:29,0,1
7487,20.29,20.26,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:06:00,0,1
7488,20.28,20.28,19.75,0,0,0,355.0,0,0,0,14/01/2021 04:06:30,0,1
7489,20.24,20.27,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:07:01,0,1
7490,20.22,20.21,19.75,0,0,0,355.0,0,0,0,14/01/2021 04:07:32,0,1
7491,20.19,20.23,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:08:02,0,1
7492,20.21,20.25,19.75,0,0,0,355.0,0,0,0,14/01/2021 04:08:33,0,1
7493,20.24,20.2,19.77,0,0,0,355.0,0,0,0,14/01/2021 04:09:03,0,1
7494,20.3,20.25,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:09:34,0,1
7495,20.23,20.24,19.76,0,0,0,355.0,0,0,0,14/01/2021 04:10:05,0,1
7496,20.25,20.22,19.81,0,0,0,355.0,0,0,0,14/01/2021 04:10:35,0,1
7497,20.27,20.21,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:11:06,0,1
7498,20.3,20.27,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:11:37,0,1
7499,20.22,20.26,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:12:07,0,1
7500,20.16,20.25,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:12:38,0,1
7501,20.27,20.3,19.71,0,0,0,355.0,0,0,0,14/01/2021 04:13:09,0,1
7502,20.22,20.23,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:13:39,0,1
7503,20.22,20.24,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:14:10,0,1
7504,20.16,20.22,19.76,0,0,0,355.0,0,0,0,14/01/2021 04:14:40,0,1
7505,20.2,20.28,19.78,0,0,0,355.0,0,0,0,14/01/2021 04:15:11,0,1
7506,20.2,20.19,19.78,0,0,0,355.0,0,0,0,14/01/2021 04:15:42,0,1
7507,20.17,20.23,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:16:12,0,1
7508,20.17,20.25,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:16:43,0,1
7509,20.18,20.27,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:17:14,0,1
7510,20.27,20.24,19.77,0,0,0,355.0,0,0,0,14/01/2021 04:17:44,0,1
7511,20.19,20.26,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:18:15,0,1
7512,20.25,20.3,19.77,0,0,0,355.0,0,0,0,14/01/2021 04:18:46,0,1
7513,20.18,20.24,19.65,0,0,0,355.0,0,0,0,14/01/2021 04:19:16,0,1
7514,20.22,20.28,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:19:47,0,1
7515,20.17,20.25,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:20:17,0,1
7516,20.2,20.25,19.71,0,0,0,355.0,0,0,0,14/01/2021 04:20:48,0,1
7517,20.19,20.27,19.69,0,0,0,355.0,0,0,0,14/01/2021 04:21:19,0,1
7518,20.3,20.22,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:21:49,0,1
7519,20.15,20.19,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:22:20,0,1
7520,20.27,20.26,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:22:51,0,1
7521,20.28,20.23,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:23:21,0,1
7522,20.16,20.25,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:23:52,0,1
7523,20.24,20.27,19.75,0,0,0,355.0,0,0,0,14/01/2021 04:24:23,0,1
7524,20.21,20.29,19.78,0,0,0,355.0,0,0,0,14/01/2021 04:24:53,0,1
7525,20.22,20.23,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:25:24,0,1
7526,20.21,20.19,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:25:54,0,1
7527,20.21,20.3,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:26:25,0,1
7528,20.16,20.25,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:26:56,0,1
7529,20.19,20.3,19.65,0,0,0,355.0,0,0,0,14/01/2021 04:27:26,0,1
7530,20.18,20.25,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:27:57,0,1
7531,20.25,20.22,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:28:28,0,1
7532,20.22,20.22,19.69,0,0,0,355.0,0,0,0,14/01/2021 04:28:58,0,1
7533,20.26,20.18,19.76,0,0,0,355.0,0,0,0,14/01/2021 04:29:29,0,1
7534,20.15,20.23,19.69,0,0,0,355.0,0,0,0,14/01/2021 04:30:30,0,1
7535,20.25,20.2,19.78,0,0,0,355.0,0,0,0,14/01/2021 04:31:01,0,1
7536,20.2,20.19,19.77,0,0,0,355.0,0,0,0,14/01/2021 04:31:31,0,1
7537,20.15,20.26,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:32:02,0,1
7538,20.3,20.2,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:32:33,0,1
7539,20.25,20.17,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:33:03,0,1
7540,20.2,20.17,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:33:34,0,1
7541,20.23,20.17,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:34:05,0,1
7542,20.21,20.24,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:34:35,0,1
7543,20.27,20.24,19.75,0,0,0,355.0,0,0,0,14/01/2021 04:35:06,0,1
7544,20.23,20.24,19.78,0,0,0,355.0,0,0,0,14/01/2021 04:35:36,0,1
7545,20.21,20.23,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:36:07,0,1
7546,20.25,20.29,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:36:38,0,1
7547,20.16,20.16,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:37:08,0,1
7548,20.16,20.2,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:37:39,0,1
7549,20.19,20.17,19.66,0,0,0,355.0,0,0,0,14/01/2021 04:38:10,0,1
7550,20.25,20.23,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:38:40,0,1
7551,20.17,20.19,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:39:11,0,1
7552,20.23,20.2,19.67,0,0,0,355.0,0,0,0,14/01/2021 04:39:42,0,1
7553,20.22,20.19,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:40:12,0,1
7554,20.21,20.23,19.69,0,0,0,355.0,0,0,0,14/01/2021 04:40:43,0,1
7555,20.18,20.24,19.77,0,0,0,355.0,0,0,0,14/01/2021 04:41:13,0,1
7556,20.17,20.21,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:41:44,0,1
7557,20.22,20.24,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:42:15,0,1
7558,20.18,20.17,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:42:45,0,1
7559,20.18,20.23,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:43:16,0,1
7560,20.2,20.25,19.71,0,0,0,355.0,0,0,0,14/01/2021 04:43:47,0,1
7561,20.21,20.25,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:44:17,0,1
7562,20.19,20.15,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:44:48,0,1
7563,20.22,20.21,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:45:19,0,1
7564,20.24,20.16,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:45:49,0,1
7565,20.25,20.15,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:46:20,0,1
7566,20.2,20.21,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:46:50,0,1
7567,20.2,20.22,19.65,0,0,0,355.0,0,0,0,14/01/2021 04:47:21,0,1
7568,20.24,20.21,19.66,0,0,0,355.0,0,0,0,14/01/2021 04:47:52,0,1
7569,20.25,20.22,19.69,0,0,0,355.0,0,0,0,14/01/2021 04:48:22,0,1
7570,20.15,20.25,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:48:53,0,1
7571,20.25,20.22,19.76,0,0,0,355.0,0,0,0,14/01/2021 04:49:24,0,1
7572,20.25,20.2,19.69,0,0,0,355.0,0,0,0,14/01/2021 04:49:54,0,1
7573,20.15,20.24,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:50:25,0,1
7574,20.25,20.17,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:50:56,0,1
7575,20.21,20.19,19.65,0,0,0,355.0,0,0,0,14/01/2021 04:51:26,0,1
7576,20.21,20.23,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:51:57,0,1
7577,20.22,20.19,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:52:27,0,1
7578,20.22,20.21,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:52:58,0,1
7579,20.21,20.2,19.69,0,0,0,355.0,0,0,0,14/01/2021 04:53:29,0,1
7580,20.23,20.25,19.67,0,0,0,355.0,0,0,0,14/01/2021 04:53:59,0,1
7581,20.24,20.25,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:54:30,0,1
7582,20.18,20.16,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:55:01,0,1
7583,20.18,20.18,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:55:31,0,1
7584,20.19,20.22,19.65,0,0,0,355.0,0,0,0,14/01/2021 04:56:02,0,1
7585,20.21,20.16,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:56:33,0,1
7586,20.18,20.16,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:57:03,0,1
7587,20.19,20.29,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:57:34,0,1
7588,20.24,20.2,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:58:04,0,1
7589,20.21,20.15,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:58:35,0,1
7590,20.16,20.25,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:59:06,0,1
7591,20.18,20.26,19.66,0,0,0,355.0,0,0,0,14/01/2021 04:59:36,0,1
7592,20.2,20.18,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:00:07,0,1
7593,20.16,20.22,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:00:38,0,1
7594,20.22,20.17,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:01:08,0,1
7595,20.2,20.17,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:01:39,0,1
7596,20.17,20.22,19.73,0,0,0,355.0,0,0,0,14/01/2021 05:02:10,0,1
7597,20.22,20.27,19.69,0,0,0,355.0,0,0,0,14/01/2021 05:02:40,0,1
7598,20.15,20.23,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:03:11,0,1
7599,20.23,20.19,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:03:41,0,1
7600,20.22,20.18,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:04:12,0,1
7601,20.23,20.2,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:04:43,0,1
7602,20.17,20.17,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:05:13,0,1
7603,20.21,20.24,19.73,0,0,0,355.0,0,0,0,14/01/2021 05:05:44,0,1
7604,20.2,20.18,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:06:15,0,1
7605,20.17,20.2,19.72,0,0,0,355.0,0,0,0,14/01/2021 05:06:45,0,1
7606,20.17,20.19,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:07:16,0,1
7607,20.2,20.16,19.69,0,0,0,355.0,0,0,0,14/01/2021 05:07:46,0,1
7608,20.18,20.23,19.72,0,0,0,355.0,0,0,0,14/01/2021 05:08:17,0,1
7609,20.19,20.17,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:08:48,0,1
7610,20.25,20.17,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:09:18,0,1
7611,20.21,20.21,19.73,0,0,0,355.0,0,0,0,14/01/2021 05:09:49,0,1
7612,20.19,20.25,19.73,0,0,0,355.0,0,0,0,14/01/2021 05:10:20,0,1
7613,20.18,20.21,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:10:50,0,1
7614,20.19,20.22,19.71,0,0,0,355.0,0,0,0,14/01/2021 05:11:21,0,1
7615,20.22,20.2,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:11:52,0,1
7616,20.24,20.16,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:12:22,0,1
7617,20.17,20.25,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:12:53,0,1
7618,20.23,20.17,19.7,0,0,0,355.0,0,0,0,14/01/2021 05:13:23,0,1
7619,20.23,20.24,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:13:54,0,1
7620,20.19,20.24,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:14:25,0,1
7621,20.2,20.18,19.72,0,0,0,355.0,0,0,0,14/01/2021 05:14:55,0,1
7622,20.18,20.21,19.7,0,0,0,355.0,0,0,0,14/01/2021 05:15:26,0,1
7623,20.18,20.21,19.73,0,0,0,355.0,0,0,0,14/01/2021 05:15:57,0,1
7624,20.22,20.16,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:16:27,0,1
7625,20.18,20.2,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:16:58,0,1
7626,20.17,20.2,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:17:29,0,1
7627,20.23,20.2,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:17:59,0,1
7628,20.19,20.18,19.71,0,0,0,355.0,0,0,0,14/01/2021 05:18:30,0,1
7629,20.2,20.25,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:19:00,0,1
7630,20.22,20.17,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:19:31,0,1
7631,20.18,20.16,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:20:02,0,1
7632,20.16,20.23,19.7,0,0,0,355.0,0,0,0,14/01/2021 05:20:32,0,1
7633,20.18,20.19,19.73,0,0,0,355.0,0,0,0,14/01/2021 05:21:03,0,1
7634,20.2,20.23,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:21:34,0,1
7635,20.19,20.2,19.65,0,0,0,355.0,0,0,0,14/01/2021 05:22:04,0,1
7636,20.23,20.15,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:22:35,0,1
7637,20.16,20.17,19.61,0,0,0,355.0,0,0,0,14/01/2021 05:23:06,0,1
7638,20.15,20.17,19.63,0,0,0,355.0,0,0,0,14/01/2021 05:23:36,0,1
7639,20.22,20.24,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:24:07,0,1
7640,20.25,20.16,19.72,0,0,0,355.0,0,0,0,14/01/2021 05:24:37,0,1
7641,20.21,20.16,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:25:08,0,1
7642,20.25,20.15,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:25:39,0,1
7643,20.22,20.25,19.62,0,0,0,355.0,0,0,0,14/01/2021 05:26:40,0,1
7644,20.22,20.17,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:27:11,0,1
7645,20.17,20.17,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:27:41,0,1
7646,20.21,20.21,19.64,0,0,0,355.0,0,0,0,14/01/2021 05:28:12,0,1
7647,20.23,20.15,19.6,0,0,0,355.0,0,0,0,14/01/2021 05:28:43,0,1
7648,20.24,20.24,19.66,236,185,170,355.0,1,1,0,14/01/2021 05:29:13,0,0
7649,20.22,20.23,19.63,0,0,0,355.0,0,0,0,14/01/2021 05:29:44,0,1
7650,20.15,20.24,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:30:14,0,1
7651,20.2,20.2,19.61,0,0,0,355.0,0,0,0,14/01/2021 05:30:45,0,1
7652,20.19,20.18,19.65,0,0,0,355.0,0,0,0,14/01/2021 05:31:16,0,1
7653,20.19,20.15,19.71,0,0,0,355.0,0,0,0,14/01/2021 05:31:46,0,1
7654,20.25,20.2,19.65,0,0,0,355.0,0,0,0,14/01/2021 05:32:17,0,1
7655,20.18,20.19,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:32:48,0,1
7656,20.16,20.17,19.71,0,0,0,355.0,0,0,0,14/01/2021 05:33:18,0,1
7657,20.12,20.19,19.7,0,0,0,355.0,0,0,0,14/01/2021 05:33:49,0,1
7658,20.2,20.24,19.72,0,0,0,355.0,0,0,0,14/01/2021 05:34:20,0,1
7659,20.14,20.25,19.71,0,0,0,355.0,0,0,0,14/01/2021 05:34:50,0,1
7660,20.15,20.23,19.62,0,0,0,355.0,0,0,0,14/01/2021 05:35:21,0,1
7661,20.24,20.22,19.64,0,0,0,355.0,0,0,0,14/01/2021 05:35:51,0,1
7662,20.24,20.21,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:36:22,0,1
7663,20.17,20.23,19.59,0,0,0,355.0,0,0,0,14/01/2021 05:36:53,0,1
7664,20.13,20.19,19.61,0,0,0,355.0,0,0,0,14/01/2021 05:37:23,0,1
7665,20.19,20.22,19.65,0,0,0,355.0,0,0,0,14/01/2021 05:37:54,0,1
7666,20.22,20.16,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:38:25,0,1
7667,20.09,20.19,19.61,0,0,0,355.0,0,0,0,14/01/2021 05:38:55,0,1
7668,20.11,20.2,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:39:26,0,1
7669,20.18,20.21,19.69,0,0,0,355.0,0,0,0,14/01/2021 05:39:57,0,1
7670,20.11,20.16,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:40:27,0,1
7671,20.13,20.17,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:40:58,0,1
7672,20.16,20.2,19.69,0,0,0,355.0,0,0,0,14/01/2021 05:41:28,0,1
7673,20.18,20.22,19.62,0,0,0,355.0,0,0,0,14/01/2021 05:41:59,0,1
7674,20.22,20.17,19.6,0,0,0,355.0,0,0,0,14/01/2021 05:42:30,0,1
7675,20.21,20.22,19.63,0,0,0,355.0,0,0,0,14/01/2021 05:43:00,0,1
7676,20.18,20.17,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:43:31,0,1
7677,20.16,20.22,19.65,0,0,0,355.0,0,0,0,14/01/2021 05:44:02,0,1
7678,20.1,20.17,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:44:32,0,1
7679,20.12,20.19,19.62,0,0,0,355.0,0,0,0,14/01/2021 05:45:03,0,1
7680,20.17,20.24,19.6,0,0,0,355.0,0,0,0,14/01/2021 05:45:33,0,1
7681,20.19,20.22,19.61,0,0,0,355.0,0,0,0,14/01/2021 05:46:04,0,1
7682,20.13,20.15,19.65,0,0,0,355.0,0,0,0,14/01/2021 05:46:35,0,1
7683,20.19,20.16,19.62,0,0,0,355.0,0,0,0,14/01/2021 05:47:05,0,1
7684,20.17,20.17,19.69,0,0,0,355.0,0,0,0,14/01/2021 05:47:36,0,1
7685,20.15,20.21,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:48:07,0,1
7686,20.16,20.22,19.63,0,0,0,355.0,0,0,0,14/01/2021 05:48:37,0,1
7687,20.09,20.22,19.72,0,0,0,355.0,0,0,0,14/01/2021 05:49:08,0,1
7688,20.19,20.09,19.6,0,0,0,355.0,0,0,0,14/01/2021 05:49:39,0,1
7689,20.16,20.15,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:50:09,0,1
7690,20.16,20.22,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:50:40,0,1
7691,20.13,20.16,19.65,0,0,0,355.0,0,0,0,14/01/2021 05:51:10,0,1
7692,20.15,20.24,19.64,0,0,0,355.0,0,0,0,14/01/2021 05:51:41,0,1
7693,20.18,20.21,19.65,0,0,0,355.0,0,0,0,14/01/2021 05:52:12,0,1
7694,20.12,20.15,19.62,0,0,0,355.0,0,0,0,14/01/2021 05:52:42,0,1
7695,20.1,20.22,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:53:13,0,1
7696,20.18,20.16,19.62,0,0,0,355.0,0,0,0,14/01/2021 05:53:44,0,1
7697,20.1,20.17,19.61,0,0,0,355.0,0,0,0,14/01/2021 05:54:14,0,1
7698,20.09,20.15,19.59,0,0,0,355.0,0,0,0,14/01/2021 05:54:45,0,1
7699,20.1,20.19,19.63,0,0,0,355.0,0,0,0,14/01/2021 05:55:16,0,1
7700,20.12,20.09,19.61,0,0,0,355.0,0,0,0,14/01/2021 05:55:46,0,1
7701,20.14,20.14,19.6,0,0,0,355.0,0,0,0,14/01/2021 05:56:17,0,1
7702,20.1,20.18,19.62,0,0,0,355.0,0,0,0,14/01/2021 05:56:47,0,1
7703,20.17,20.19,19.64,0,0,0,355.0,0,0,0,14/01/2021 05:57:18,0,1
7704,20.18,20.16,19.62,0,0,0,355.0,0,0,0,14/01/2021 05:57:49,0,1
7705,20.14,20.18,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:58:19,0,1
7706,20.18,20.19,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:58:50,0,1
7707,20.17,20.18,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:59:21,0,1
7708,20.16,20.16,19.62,0,0,0,355.0,0,0,0,14/01/2021 05:59:51,0,1
7709,20.13,20.15,19.62,0,0,0,355.0,0,0,0,14/01/2021 06:00:22,0,1
7710,20.12,20.17,19.64,0,0,0,355.0,0,0,0,14/01/2021 06:00:53,0,1
7711,20.17,20.21,19.66,0,0,0,355.0,0,0,0,14/01/2021 06:01:23,0,1
7712,20.16,20.15,19.66,0,0,0,355.0,0,0,0,14/01/2021 06:01:54,0,1
7713,20.16,20.18,19.65,0,0,0,355.0,0,0,0,14/01/2021 06:02:24,0,1
7714,20.16,20.24,19.67,0,0,0,355.0,0,0,0,14/01/2021 06:02:55,0,1
7715,20.12,20.16,19.64,0,0,0,355.0,0,0,0,14/01/2021 06:03:26,0,1
7716,20.13,20.12,19.66,0,0,0,355.0,0,0,0,14/01/2021 06:03:56,0,1
7717,20.16,20.16,19.65,0,0,0,355.0,0,0,0,14/01/2021 06:04:27,0,1
7718,20.17,20.16,19.63,0,0,0,355.0,0,0,0,14/01/2021 06:04:58,0,1
7719,20.1,20.15,19.68,0,0,0,355.0,0,0,0,14/01/2021 06:05:28,0,1
7720,20.19,20.2,19.6,0,0,0,355.0,0,0,0,14/01/2021 06:05:59,0,1
7721,20.13,20.23,19.65,0,0,0,355.0,0,0,0,14/01/2021 06:06:30,0,1
7722,20.12,20.24,19.65,0,0,0,355.0,0,0,0,14/01/2021 06:07:00,0,1
