S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,CO2,PIR1,PIR2,Persons,DateTime,PIR,MeanTemp,MeanLight
20.27,20.25,19.88,0,0,0,355.0,0,0,0,14/01/2021 03:13:24,0,20.13333333333333,0.0
20.27,20.27,19.76,0,0,0,355.0,0,0,0,14/01/2021 03:13:55,0,20.099999999999998,0.0
20.31,20.27,19.71,0,0,0,355.0,0,0,0,14/01/2021 03:14:25,0,20.096666666666668,0.0
20.26,20.37,19.81,0,0,0,355.0,0,0,0,14/01/2021 03:14:56,0,20.146666666666665,0.0
20.24,20.28,19.81,0,0,0,355.0,0,0,0,14/01/2021 03:15:27,0,20.11,0.0
20.25,20.3,19.78,0,0,0,355.0,0,0,0,14/01/2021 03:15:57,0,20.11,0.0
20.26,20.28,19.8,0,0,0,355.0,0,0,0,14/01/2021 03:16:28,0,20.113333333333333,0.0
20.29,20.27,19.76,0,0,0,355.0,0,0,0,14/01/2021 03:16:59,0,20.10666666666667,0.0
20.28,20.28,19.71,0,0,0,355.0,0,0,0,14/01/2021 03:17:29,0,20.09,0.0
20.27,20.3,19.72,0,0,0,355.0,0,0,0,14/01/2021 03:18:00,0,20.096666666666668,0.0
20.25,20.3,19.72,0,0,0,355.0,0,0,0,14/01/2021 03:18:31,0,20.09,0.0
20.26,20.3,19.76,0,0,0,355.0,0,0,0,14/01/2021 03:19:01,0,20.10666666666667,0.0
20.27,20.27,19.8,0,0,0,355.0,0,0,0,14/01/2021 03:19:32,0,20.113333333333333,0.0
20.23,20.3,19.72,0,0,0,355.0,0,0,0,14/01/2021 03:20:02,0,20.083333333333332,0.0
20.3,20.24,19.8,0,0,0,355.0,0,0,0,14/01/2021 03:20:33,0,20.113333333333333,0.0
20.27,20.3,19.81,0,0,0,355.0,0,0,0,14/01/2021 03:21:04,0,20.126666666666665,0.0
20.25,20.27,19.8,0,0,0,355.0,0,0,0,14/01/2021 03:21:34,0,20.106666666666666,0.0
20.29,20.26,19.79,0,0,0,355.0,0,0,0,14/01/2021 03:22:05,0,20.113333333333333,0.0
20.3,20.25,19.78,0,0,0,355.0,0,0,0,14/01/2021 03:22:36,0,20.11,0.0
20.21,20.28,19.83,0,0,0,355.0,0,0,0,14/01/2021 03:23:06,0,20.106666666666666,0.0
20.27,20.22,19.8,0,0,0,355.0,0,0,0,14/01/2021 03:23:37,0,20.096666666666664,0.0
20.25,20.27,19.72,0,0,0,355.0,0,0,0,14/01/2021 03:24:08,0,20.08,0.0
20.22,20.22,19.78,0,0,0,355.0,0,0,0,14/01/2021 03:24:38,0,20.073333333333334,0.0
20.25,20.22,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:25:09,0,20.066666666666666,0.0
20.22,20.22,19.71,0,0,0,355.0,0,0,0,14/01/2021 03:25:39,0,20.05,0.0
20.27,20.24,19.76,0,0,0,355.0,0,0,0,14/01/2021 03:26:10,0,20.09,0.0
20.28,20.28,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:26:41,0,20.096666666666668,0.0
20.3,20.31,19.71,0,0,0,355.0,0,0,0,14/01/2021 03:27:11,0,20.106666666666666,0.0
20.29,20.3,19.82,0,0,0,355.0,0,0,0,14/01/2021 03:27:42,0,20.136666666666667,0.0
20.3,20.23,19.78,0,0,0,355.0,0,0,0,14/01/2021 03:28:13,0,20.103333333333335,0.0
20.26,20.22,19.77,0,0,0,355.0,0,0,0,14/01/2021 03:28:43,0,20.083333333333332,0.0
20.3,20.21,19.79,0,0,0,355.0,0,0,0,14/01/2021 03:29:14,0,20.1,0.0
20.24,20.22,19.77,0,0,0,355.0,0,0,0,14/01/2021 03:29:45,0,20.076666666666664,0.0
20.27,20.28,19.72,0,0,0,355.0,0,0,0,14/01/2021 03:30:15,0,20.09,0.0
20.28,20.26,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:30:46,0,20.093333333333334,0.0
20.23,20.28,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:31:16,0,20.083333333333332,0.0
20.22,20.24,19.77,0,0,0,355.0,0,0,0,14/01/2021 03:31:47,0,20.076666666666664,0.0
20.26,20.23,19.81,0,0,0,355.0,0,0,0,14/01/2021 03:32:18,0,20.099999999999998,0.0
20.3,20.25,19.71,0,0,0,355.0,0,0,0,14/01/2021 03:32:48,0,20.086666666666666,0.0
20.29,20.3,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:33:19,0,20.10666666666667,0.0
20.28,20.21,19.79,0,0,0,355.0,0,0,0,14/01/2021 03:33:50,0,20.093333333333334,0.0
20.25,20.22,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:34:51,0,20.066666666666666,0.0
20.28,20.24,19.75,0,0,0,355.0,0,0,0,14/01/2021 03:35:22,0,20.09,0.0
20.25,20.25,19.76,0,0,0,355.0,0,0,0,14/01/2021 03:35:52,0,20.08666666666667,0.0
20.29,20.24,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:36:23,0,20.08666666666667,0.0
20.24,20.29,19.75,0,0,0,355.0,0,0,0,14/01/2021 03:36:53,0,20.093333333333334,0.0
20.2,20.21,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:37:24,0,20.049999999999997,0.0
20.26,20.29,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:37:55,0,20.096666666666664,0.0
20.24,20.3,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:38:25,0,20.09,0.0
20.3,20.25,19.81,0,0,0,355.0,0,0,0,14/01/2021 03:38:56,0,20.12,0.0
20.3,20.28,19.76,0,0,0,355.0,0,0,0,14/01/2021 03:39:27,0,20.113333333333333,0.0
20.28,20.27,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:39:57,0,20.093333333333334,0.0
20.28,20.28,19.8,0,0,0,355.0,0,0,0,14/01/2021 03:40:28,0,20.12,0.0
20.31,20.3,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:40:59,0,20.116666666666664,0.0
20.25,20.27,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:41:29,0,20.083333333333332,0.0
20.29,20.28,19.75,0,0,0,355.0,0,0,0,14/01/2021 03:42:00,0,20.106666666666666,0.0
20.3,20.23,19.8,0,0,0,355.0,0,0,0,14/01/2021 03:42:30,0,20.11,0.0
20.25,20.3,19.72,0,0,0,355.0,0,0,0,14/01/2021 03:43:01,0,20.09,0.0
20.29,20.3,19.75,0,0,0,355.0,0,0,0,14/01/2021 03:43:32,0,20.113333333333333,0.0
20.28,20.27,19.79,0,0,0,355.0,0,0,0,14/01/2021 03:44:02,0,20.113333333333333,0.0
20.26,20.24,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:44:33,0,20.08,0.0
20.25,20.16,19.71,0,0,0,355.0,0,0,0,14/01/2021 03:45:04,0,20.04,0.0
20.31,20.29,19.71,0,0,0,355.0,0,0,0,14/01/2021 03:45:34,0,20.10333333333333,0.0
20.23,20.3,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:46:05,0,20.08666666666667,0.0
20.28,20.29,19.75,0,0,0,355.0,0,0,0,14/01/2021 03:46:36,0,20.106666666666666,0.0
20.23,20.29,19.76,0,0,0,355.0,0,0,0,14/01/2021 03:47:06,0,20.093333333333334,0.0
20.28,20.3,19.72,0,0,0,355.0,0,0,0,14/01/2021 03:47:37,0,20.099999999999998,0.0
20.24,20.28,19.78,0,0,0,355.0,0,0,0,14/01/2021 03:48:07,0,20.099999999999998,0.0
20.27,20.28,19.72,0,0,0,355.0,0,0,0,14/01/2021 03:48:38,0,20.09,0.0
20.24,20.3,19.77,0,0,0,355.0,0,0,0,14/01/2021 03:49:09,0,20.103333333333335,0.0
20.24,20.22,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:49:39,0,20.066666666666663,0.0
20.22,20.21,19.76,0,0,0,355.0,0,0,0,14/01/2021 03:50:10,0,20.063333333333333,0.0
20.27,20.23,19.77,0,0,0,355.0,0,0,0,14/01/2021 03:50:41,0,20.09,0.0
20.25,20.24,19.78,0,0,0,355.0,0,0,0,14/01/2021 03:51:11,0,20.09,0.0
20.3,20.28,19.78,0,0,0,355.0,0,0,0,14/01/2021 03:51:42,0,20.12,0.0
20.25,20.27,19.71,0,0,0,355.0,0,0,0,14/01/2021 03:52:43,0,20.076666666666664,0.0
20.16,20.21,19.77,0,0,0,355.0,0,0,0,14/01/2021 03:53:14,0,20.046666666666667,0.0
20.21,20.32,19.76,0,0,0,355.0,0,0,0,14/01/2021 03:53:44,0,20.096666666666668,0.0
20.3,20.31,19.79,0,0,0,355.0,0,0,0,14/01/2021 03:54:15,0,20.133333333333333,0.0
20.3,20.3,19.78,0,0,0,355.0,0,0,0,14/01/2021 03:54:46,0,20.12666666666667,0.0
20.26,20.27,19.79,0,0,0,355.0,0,0,0,14/01/2021 03:55:16,0,20.106666666666666,0.0
20.31,20.28,19.73,0,0,0,355.0,0,0,0,14/01/2021 03:55:47,0,20.10666666666667,0.0
20.24,20.23,19.72,0,0,0,355.0,0,0,0,14/01/2021 03:56:18,0,20.063333333333333,0.0
20.22,20.29,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:56:48,0,20.083333333333332,0.0
20.17,20.3,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:57:19,0,20.069999999999997,0.0
20.22,20.24,19.79,0,0,0,355.0,0,0,0,14/01/2021 03:57:49,0,20.083333333333332,0.0
20.21,20.27,19.78,0,0,0,355.0,0,0,0,14/01/2021 03:58:20,0,20.08666666666667,0.0
20.24,20.22,19.74,0,0,0,355.0,0,0,0,14/01/2021 03:58:51,0,20.066666666666663,0.0
20.29,20.28,19.8,0,0,0,355.0,0,0,0,14/01/2021 03:59:21,0,20.123333333333335,0.0
20.24,20.29,19.77,0,0,0,355.0,0,0,0,14/01/2021 03:59:52,0,20.099999999999998,0.0
20.3,20.29,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:00:23,0,20.13,0.0
20.22,20.29,19.76,0,0,0,355.0,0,0,0,14/01/2021 04:00:53,0,20.09,0.0
20.24,20.27,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:01:24,0,20.099999999999998,0.0
20.21,20.31,19.77,0,0,0,355.0,0,0,0,14/01/2021 04:01:55,0,20.096666666666664,0.0
20.23,20.31,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:02:25,0,20.11,0.0
20.26,20.23,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:02:56,0,20.076666666666668,0.0
20.17,20.29,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:03:26,0,20.06,0.0
20.24,20.26,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:03:57,0,20.096666666666668,0.0
20.29,20.23,19.78,0,0,0,355.0,0,0,0,14/01/2021 04:04:28,0,20.099999999999998,0.0
20.22,20.22,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:04:58,0,20.05666666666667,0.0
20.24,20.3,19.75,0,0,0,355.0,0,0,0,14/01/2021 04:05:29,0,20.096666666666668,0.0
20.29,20.26,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:06:00,0,20.09,0.0
20.28,20.28,19.75,0,0,0,355.0,0,0,0,14/01/2021 04:06:30,0,20.103333333333335,0.0
20.24,20.27,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:07:01,0,20.08,0.0
20.22,20.21,19.75,0,0,0,355.0,0,0,0,14/01/2021 04:07:32,0,20.06,0.0
20.19,20.23,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:08:02,0,20.05,0.0
20.21,20.25,19.75,0,0,0,355.0,0,0,0,14/01/2021 04:08:33,0,20.07,0.0
20.24,20.2,19.77,0,0,0,355.0,0,0,0,14/01/2021 04:09:03,0,20.069999999999997,0.0
20.3,20.25,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:09:34,0,20.113333333333333,0.0
20.23,20.24,19.76,0,0,0,355.0,0,0,0,14/01/2021 04:10:05,0,20.076666666666668,0.0
20.25,20.22,19.81,0,0,0,355.0,0,0,0,14/01/2021 04:10:35,0,20.093333333333334,0.0
20.27,20.21,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:11:06,0,20.093333333333334,0.0
20.3,20.27,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:11:37,0,20.099999999999998,0.0
20.22,20.26,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:12:07,0,20.09,0.0
20.16,20.25,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:12:38,0,20.046666666666667,0.0
20.27,20.3,19.71,0,0,0,355.0,0,0,0,14/01/2021 04:13:09,0,20.093333333333334,0.0
20.22,20.23,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:13:39,0,20.083333333333332,0.0
20.22,20.24,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:14:10,0,20.063333333333333,0.0
20.16,20.22,19.76,0,0,0,355.0,0,0,0,14/01/2021 04:14:40,0,20.046666666666667,0.0
20.2,20.28,19.78,0,0,0,355.0,0,0,0,14/01/2021 04:15:11,0,20.08666666666667,0.0
20.2,20.19,19.78,0,0,0,355.0,0,0,0,14/01/2021 04:15:42,0,20.05666666666667,0.0
20.17,20.23,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:16:12,0,20.040000000000003,0.0
20.17,20.25,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:16:43,0,20.046666666666667,0.0
20.18,20.27,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:17:14,0,20.083333333333332,0.0
20.27,20.24,19.77,0,0,0,355.0,0,0,0,14/01/2021 04:17:44,0,20.093333333333334,0.0
20.19,20.26,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:18:15,0,20.063333333333333,0.0
20.25,20.3,19.77,0,0,0,355.0,0,0,0,14/01/2021 04:18:46,0,20.106666666666666,0.0
20.18,20.24,19.65,0,0,0,355.0,0,0,0,14/01/2021 04:19:16,0,20.023333333333333,0.0
20.22,20.28,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:19:47,0,20.08,0.0
20.17,20.25,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:20:17,0,20.073333333333334,0.0
20.2,20.25,19.71,0,0,0,355.0,0,0,0,14/01/2021 04:20:48,0,20.053333333333335,0.0
20.19,20.27,19.69,0,0,0,355.0,0,0,0,14/01/2021 04:21:19,0,20.05,0.0
20.3,20.22,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:21:49,0,20.083333333333332,0.0
20.15,20.19,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:22:20,0,20.043333333333333,0.0
20.27,20.26,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:22:51,0,20.106666666666666,0.0
20.28,20.23,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:23:21,0,20.1,0.0
20.16,20.25,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:23:52,0,20.069999999999997,0.0
20.24,20.27,19.75,0,0,0,355.0,0,0,0,14/01/2021 04:24:23,0,20.086666666666666,0.0
20.21,20.29,19.78,0,0,0,355.0,0,0,0,14/01/2021 04:24:53,0,20.093333333333334,0.0
20.22,20.23,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:25:24,0,20.060000000000002,0.0
20.21,20.19,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:25:54,0,20.033333333333335,0.0
20.21,20.3,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:26:25,0,20.076666666666668,0.0
20.16,20.25,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:26:56,0,20.036666666666665,0.0
20.19,20.3,19.65,0,0,0,355.0,0,0,0,14/01/2021 04:27:26,0,20.046666666666667,0.0
20.18,20.25,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:27:57,0,20.05333333333333,0.0
20.25,20.22,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:28:28,0,20.05666666666667,0.0
20.22,20.22,19.69,0,0,0,355.0,0,0,0,14/01/2021 04:28:58,0,20.043333333333333,0.0
20.26,20.18,19.76,0,0,0,355.0,0,0,0,14/01/2021 04:29:29,0,20.066666666666666,0.0
20.15,20.23,19.69,0,0,0,355.0,0,0,0,14/01/2021 04:30:30,0,20.02333333333333,0.0
20.25,20.2,19.78,0,0,0,355.0,0,0,0,14/01/2021 04:31:01,0,20.076666666666668,0.0
20.2,20.19,19.77,0,0,0,355.0,0,0,0,14/01/2021 04:31:31,0,20.05333333333333,0.0
20.15,20.26,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:32:02,0,20.049999999999997,0.0
20.3,20.2,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:32:33,0,20.076666666666668,0.0
20.25,20.17,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:33:03,0,20.033333333333335,0.0
20.2,20.17,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:33:34,0,20.05666666666667,0.0
20.23,20.17,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:34:05,0,20.040000000000003,0.0
20.21,20.24,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:34:35,0,20.05666666666667,0.0
20.27,20.24,19.75,0,0,0,355.0,0,0,0,14/01/2021 04:35:06,0,20.086666666666666,0.0
20.23,20.24,19.78,0,0,0,355.0,0,0,0,14/01/2021 04:35:36,0,20.083333333333332,0.0
20.21,20.23,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:36:07,0,20.06,0.0
20.25,20.29,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:36:38,0,20.11,0.0
20.16,20.16,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:37:08,0,20.006666666666664,0.0
20.16,20.2,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:37:39,0,20.013333333333332,0.0
20.19,20.17,19.66,0,0,0,355.0,0,0,0,14/01/2021 04:38:10,0,20.006666666666664,0.0
20.25,20.23,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:38:40,0,20.073333333333334,0.0
20.17,20.19,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:39:11,0,20.03333333333333,0.0
20.23,20.2,19.67,0,0,0,355.0,0,0,0,14/01/2021 04:39:42,0,20.033333333333335,0.0
20.22,20.19,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:40:12,0,20.043333333333333,0.0
20.21,20.23,19.69,0,0,0,355.0,0,0,0,14/01/2021 04:40:43,0,20.043333333333333,0.0
20.18,20.24,19.77,0,0,0,355.0,0,0,0,14/01/2021 04:41:13,0,20.063333333333333,0.0
20.17,20.21,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:41:44,0,20.05666666666667,0.0
20.22,20.24,19.8,0,0,0,355.0,0,0,0,14/01/2021 04:42:15,0,20.086666666666662,0.0
20.18,20.17,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:42:45,0,20.016666666666666,0.0
20.18,20.23,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:43:16,0,20.066666666666666,0.0
20.2,20.25,19.71,0,0,0,355.0,0,0,0,14/01/2021 04:43:47,0,20.053333333333335,0.0
20.21,20.25,19.79,0,0,0,355.0,0,0,0,14/01/2021 04:44:17,0,20.083333333333332,0.0
20.19,20.15,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:44:48,0,20.023333333333337,0.0
20.22,20.21,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:45:19,0,20.05666666666667,0.0
20.24,20.16,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:45:49,0,20.03333333333333,0.0
20.25,20.15,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:46:20,0,20.04,0.0
20.2,20.21,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:46:50,0,20.029999999999998,0.0
20.2,20.22,19.65,0,0,0,355.0,0,0,0,14/01/2021 04:47:21,0,20.023333333333333,0.0
20.24,20.21,19.66,0,0,0,355.0,0,0,0,14/01/2021 04:47:52,0,20.036666666666665,0.0
20.25,20.22,19.69,0,0,0,355.0,0,0,0,14/01/2021 04:48:22,0,20.05333333333333,0.0
20.15,20.25,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:48:53,0,20.046666666666667,0.0
20.25,20.22,19.76,0,0,0,355.0,0,0,0,14/01/2021 04:49:24,0,20.076666666666668,0.0
20.25,20.2,19.69,0,0,0,355.0,0,0,0,14/01/2021 04:49:54,0,20.046666666666667,0.0
20.15,20.24,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:50:25,0,20.023333333333333,0.0
20.25,20.17,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:50:56,0,20.033333333333335,0.0
20.21,20.19,19.65,0,0,0,355.0,0,0,0,14/01/2021 04:51:26,0,20.01666666666667,0.0
20.21,20.23,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:51:57,0,20.05333333333333,0.0
20.22,20.19,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:52:27,0,20.049999999999997,0.0
20.22,20.21,19.74,0,0,0,355.0,0,0,0,14/01/2021 04:52:58,0,20.05666666666667,0.0
20.21,20.2,19.69,0,0,0,355.0,0,0,0,14/01/2021 04:53:29,0,20.03333333333333,0.0
20.23,20.25,19.67,0,0,0,355.0,0,0,0,14/01/2021 04:53:59,0,20.05,0.0
20.24,20.25,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:54:30,0,20.063333333333333,0.0
20.18,20.16,19.7,0,0,0,355.0,0,0,0,14/01/2021 04:55:01,0,20.013333333333335,0.0
20.18,20.18,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:55:31,0,20.03,0.0
20.19,20.22,19.65,0,0,0,355.0,0,0,0,14/01/2021 04:56:02,0,20.02,0.0
20.21,20.16,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:56:33,0,20.01666666666667,0.0
20.18,20.16,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:57:03,0,20.006666666666668,0.0
20.19,20.29,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:57:34,0,20.053333333333335,0.0
20.24,20.2,19.73,0,0,0,355.0,0,0,0,14/01/2021 04:58:04,0,20.05666666666667,0.0
20.21,20.15,19.72,0,0,0,355.0,0,0,0,14/01/2021 04:58:35,0,20.026666666666667,0.0
20.16,20.25,19.68,0,0,0,355.0,0,0,0,14/01/2021 04:59:06,0,20.029999999999998,0.0
20.18,20.26,19.66,0,0,0,355.0,0,0,0,14/01/2021 04:59:36,0,20.03333333333333,0.0
20.2,20.18,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:00:07,0,20.02,0.0
20.16,20.22,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:00:38,0,20.039999999999996,0.0
20.22,20.17,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:01:08,0,20.043333333333333,0.0
20.2,20.17,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:01:39,0,20.013333333333335,0.0
20.17,20.22,19.73,0,0,0,355.0,0,0,0,14/01/2021 05:02:10,0,20.040000000000003,0.0
20.22,20.27,19.69,0,0,0,355.0,0,0,0,14/01/2021 05:02:40,0,20.06,0.0
20.15,20.23,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:03:11,0,20.016666666666666,0.0
20.23,20.19,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:03:41,0,20.033333333333335,0.0
20.22,20.18,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:04:12,0,20.023333333333333,0.0
20.23,20.2,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:04:43,0,20.033333333333335,0.0
20.17,20.17,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:05:13,0,20.026666666666667,0.0
20.21,20.24,19.73,0,0,0,355.0,0,0,0,14/01/2021 05:05:44,0,20.060000000000002,0.0
20.2,20.18,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:06:15,0,20.016666666666666,0.0
20.17,20.2,19.72,0,0,0,355.0,0,0,0,14/01/2021 05:06:45,0,20.03,0.0
20.17,20.19,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:07:16,0,20.03333333333333,0.0
20.2,20.16,19.69,0,0,0,355.0,0,0,0,14/01/2021 05:07:46,0,20.016666666666666,0.0
20.18,20.23,19.72,0,0,0,355.0,0,0,0,14/01/2021 05:08:17,0,20.043333333333333,0.0
20.19,20.17,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:08:48,0,20.01,0.0
20.25,20.17,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:09:18,0,20.026666666666667,0.0
20.21,20.21,19.73,0,0,0,355.0,0,0,0,14/01/2021 05:09:49,0,20.05,0.0
20.19,20.25,19.73,0,0,0,355.0,0,0,0,14/01/2021 05:10:20,0,20.05666666666667,0.0
20.18,20.21,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:10:50,0,20.043333333333333,0.0
20.19,20.22,19.71,0,0,0,355.0,0,0,0,14/01/2021 05:11:21,0,20.04,0.0
20.22,20.2,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:11:52,0,20.05333333333333,0.0
20.24,20.16,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:12:22,0,20.026666666666667,0.0
20.17,20.25,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:12:53,0,20.026666666666667,0.0
20.23,20.17,19.7,0,0,0,355.0,0,0,0,14/01/2021 05:13:23,0,20.033333333333335,0.0
20.23,20.24,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:13:54,0,20.043333333333333,0.0
20.19,20.24,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:14:25,0,20.05666666666667,0.0
20.2,20.18,19.72,0,0,0,355.0,0,0,0,14/01/2021 05:14:55,0,20.03333333333333,0.0
20.18,20.21,19.7,0,0,0,355.0,0,0,0,14/01/2021 05:15:26,0,20.03,0.0
20.18,20.21,19.73,0,0,0,355.0,0,0,0,14/01/2021 05:15:57,0,20.040000000000003,0.0
20.22,20.16,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:16:27,0,20.016666666666666,0.0
20.18,20.2,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:16:58,0,20.013333333333332,0.0
20.17,20.2,19.74,0,0,0,355.0,0,0,0,14/01/2021 05:17:29,0,20.036666666666665,0.0
20.23,20.2,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:17:59,0,20.03,0.0
20.19,20.18,19.71,0,0,0,355.0,0,0,0,14/01/2021 05:18:30,0,20.026666666666667,0.0
20.2,20.25,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:19:00,0,20.040000000000003,0.0
20.22,20.17,19.68,0,0,0,355.0,0,0,0,14/01/2021 05:19:31,0,20.023333333333333,0.0
20.18,20.16,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:20:02,0,20.003333333333334,0.0
20.16,20.23,19.7,0,0,0,355.0,0,0,0,14/01/2021 05:20:32,0,20.03,0.0
20.18,20.19,19.73,0,0,0,355.0,0,0,0,14/01/2021 05:21:03,0,20.033333333333335,0.0
20.2,20.23,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:21:34,0,20.03,0.0
20.19,20.2,19.65,0,0,0,355.0,0,0,0,14/01/2021 05:22:04,0,20.013333333333332,0.0
20.23,20.15,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:22:35,0,20.013333333333332,0.0
20.16,20.17,19.61,0,0,0,355.0,0,0,0,14/01/2021 05:23:06,0,19.98,0.0
20.15,20.17,19.63,0,0,0,355.0,0,0,0,14/01/2021 05:23:36,0,19.983333333333334,0.0
20.22,20.24,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:24:07,0,20.039999999999996,0.0
20.25,20.16,19.72,0,0,0,355.0,0,0,0,14/01/2021 05:24:37,0,20.043333333333333,0.0
20.21,20.16,19.67,0,0,0,355.0,0,0,0,14/01/2021 05:25:08,0,20.013333333333335,0.0
20.25,20.15,19.66,0,0,0,355.0,0,0,0,14/01/2021 05:25:39,0,20.02,0.0
